Date,Time,Vendor Name,Invoice No,Amount,Department,Description,DayOfWeek,SecondsSinceMidnight,RollingVendorSpend,InvoiceDeviation,IF_Score,Anomaly_IF,Anomaly_LOF,LOF_Score,OCSVM_Score,Anomaly_OCSVM,FraudRiskScore
2025-05-12,07:05:36,Lucas-Smith,INV-163,2646.84,Operations,Maintenance,0,25536,93790.15,0.49146723035673917,-0.04320351260259497,1,1,1.0401537228344186,-1.6152518990289693,1,7.094004473187707
2025-05-12,01:44:18,Lucas-Smith,INV-181,2054.31,Marketing,License renewal,0,6258,95844.45999999999,0.38144581689643225,-0.0163514412121763,1,1,0.9906159789518784,-0.7426634387445645,1,19.26255700885858
2025-05-15,23:58:18,Lucas-Smith,INV-175,3624.09,HR,Maintenance,3,86298,99468.55,0.6729237410888286,-0.01831275212969391,1,1,1.115059229324586,-0.4580401049311291,1,25.09131998795901
2025-05-15,07:42:55,Lucas-Smith,INV-116,4260.88,Marketing,,3,27775,100883.62999999999,0.7911633844442516,-0.028018368500575985,1,1,0.9728893067151647,-1.6740679457010899,1,5.50625169626519
2025-05-16,07:38:46,Lucas-Smith,INV-112,264.6,HR,Office supplies,4,27526,98114.76,0.049131125852863486,-0.028150869834126346,1,1,1.0216066122510639,-1.5277228669332246,1,8.297176206416278
2025-05-16,08:00:23,Lucas-Smith,INV-154,4932.09,Finance,Training,4,28823,100105.59,0.9157941591369972,-0.06303577887696377,1,1,0.9755757957658338,-1.7332004034028188,1,4.1967173015415815
2025-05-17,00:16:49,Lucas-Smith,INV-128,4545.88,Finance,Office supplies,5,1009,103642.35,0.8440823975510773,-0.04407315923526739,1,1,1.0266485936169667,-0.4516038848470565,1,23.548817869915727
2025-05-17,07:59:23,Lucas-Smith,INV-193,2489.88,Operations,Utility bill,5,28763,101908.44,0.46232278019095896,-0.045865209570758736,1,1,0.9741144468812329,-1.6155456370698644,1,6.106167067443496
2025-05-17,06:55:54,Lucas-Smith,INV-159,1704.82,IT,Maintenance,5,24954,96517.65,0.31655225236764445,-0.029354861399979004,1,1,1.046834976955785,-1.5348594841098233,1,8.538968030832194
2025-05-19,04:27:16,Lucas-Smith,INV-124,3222.45,Operations,License renewal,0,16036,95455.70999999999,0.5983469255652303,-0.040273294199025034,1,1,1.0051124043578321,-1.281309528341918,1,11.415498326520988
2025-05-24,04:33:37,Lucas-Smith,INV-153,4062.06,Finance,Software purchase,5,16417,97272.3,0.754246338177939,-0.05199163660520251,1,1,1.0191161327700442,-1.3139160821287774,1,10.981372531920073
2025-05-28,14:16:57,Lucas-Smith,INV-129,3094.78,IT,Software purchase,2,51417,97827.09000000001,0.5746410645008498,-0.03574684668947986,1,1,1.0108467223674196,-1.8108723385436818,1,3.980348914884623
2025-05-31,13:58:26,Lucas-Smith,INV-128,3604.02,Operations,,5,50306,95620.76,0.6691971284816215,-0.041571061030048706,1,1,0.983379187266445,-1.8649245284285172,1,2.729794934321319
2025-05-31,06:57:26,Lucas-Smith,INV-120,1178.69,Marketing,Training,5,25046,92173.95,0.21886004055748928,-0.022407638670650154,1,1,1.0581920751729357,-1.5555729496861623,1,8.504474905953023
2025-06-02,11:56:54,Lucas-Smith,INV-113,50000.0,IT,Consulting fee,0,43014,138952.46,9.284037387162412,0.03350779611927979,-1,-1,2.5872780601397563,-2.2430135850269792,1,21.355374698262672
2025-06-05,04:45:10,Lucas-Smith,INV-192,3800.2,Marketing,,3,17110,140661.18000000002,0.705623977573892,-0.023249518855928686,1,1,1.0226498392435528,-0.9205254168513832,1,17.075887239434394
2025-06-07,00:28:27,Lucas-Smith,INV-159,4256.42,Marketing,License renewal,5,1707,142192.09,0.7903352483093167,-0.009075033770536922,1,1,1.0969492061183428,-0.1447968243615705,1,29.44917627648022
2025-06-09,19:44:03,Lucas-Smith,INV-107,75000.0,Finance,Utility bill,0,71043,214252.0,13.926056080743617,0.021471125811484137,-1,-1,2.3403864585298804,-1.411041287297138,1,29.559979311292782
2025-06-10,19:13:13,Lucas-Smith,INV-195,3246.66,Marketing,Travel expenses,1,69193,207498.66,0.6028422564680943,-0.0192063896170262,1,1,1.1045031338947127,-0.9994725869344556,1,17.175383748033603
2025-06-17,22:23:37,Lucas-Smith,INV-138,3102.41,IT, ,1,80617,207586.83,0.5760578086061308,-0.008160958781163519,1,-1,1.3411872938518496,-0.44146588947625176,1,28.71157882153121
2025-06-19,03:00:29,Lucas-Smith,INV-194,3832.76,Marketing,Training,3,10829,207295.50999999998,0.7116697427204122,-0.017882935584819792,1,1,1.055492780058199,-0.7541097101541929,1,20.00562568325581
2025-06-20,08:01:38,Lucas-Smith,INV-147,2255.54,Finance,Training,4,28898,207712.19,0.41881035376480613,-0.05637443003912501,1,1,1.0716193849216498,-1.3157139413835317,1,11.644600130711348
2025-06-24,16:09:10,Lucas-Smith,INV-190,2134.62,HR, ,1,58150,204865.71999999997,0.3963578377476925,-0.021121205548650046,1,1,1.1029396838401468,-1.2618497234262627,1,13.368977323189544
2025-06-26,05:34:15,Lucas-Smith,INV-154,1128.79,HR,Office supplies,3,20055,203421.85,0.20959457124510117,-0.025174906921431428,1,1,1.0264944508556721,-0.9527729215324996,1,16.64165959881163
2025-06-26,14:12:15,Lucas-Smith,INV-152,3152.79,Operations,Travel expenses,3,51135,204242.59,0.5854124046774356,-0.04503241751125603,1,1,1.1199069404393875,-1.441395222123738,1,10.698899342879942
2025-06-27,22:42:51,Lucas-Smith,INV-142,2834.97,Marketing, ,4,81771,203549.69,0.5263993494296765,-0.010929377484664049,1,-1,1.3524547598737935,-0.32497622899946066,1,30.501114847319187
2025-07-01,03:38:51,Lucas-Smith,INV-159,3247.89,HR, ,1,13131,206391.81,0.6030706437878185,-0.021072393779585752,1,1,1.0397684633605748,-0.8219863044877584,1,18.76299748778926
2025-04-03,20:08:39,Marks Ltd,INV-164,3754.39,Finance,License renewal,3,72519,3754.39,0.5072185431872257,-0.030986938085000915,1,1,1.1105436569851739,0.12261662962168174,-1,33.15880441229291
2025-04-07,09:00:16,Marks Ltd,INV-167,2640.81,HR,Software purchase,0,32416,6395.2,0.35677375047191623,-0.014817618374000363,1,1,1.0076228992048966,-0.4824163517033817,1,23.254124522225332
2025-04-08,11:26:34,Marks Ltd,INV-147,4240.61,IT,Software purchase,1,41194,10635.81,0.5729069240076766,-0.010337891135556054,1,1,0.9976335050650184,-0.8090070799730995,1,18.499250007394483
2025-04-08,08:46:43,Marks Ltd,INV-130,3128.86,IT,Equipment,1,31603,13764.67,0.4227093645137514,-0.01802535745321804,1,1,0.987758160992928,-0.8158251642845542,1,18.150174557472784
2025-04-08,07:55:31,Marks Ltd,INV-157,2803.21,IT,,1,28531,16567.88,0.3787140101182517,-0.01860434887692236,1,1,0.9874306666063635,-0.8597199417277785,1,17.50872881403584
2025-04-09,13:42:17,Marks Ltd,INV-144,10000.0,Marketing, ,2,49337,26567.879999999997,1.3510012097497215,0.015138378276499054,-1,1,1.0755159160252514,-1.4971847136484229,1,10.126056908911218
2025-04-14,14:50:53,Marks Ltd,INV-104,6710.05,HR, ,0,53453,33277.93,0.9065285667481119,-2.6409924154757736e-05,1,1,1.009522582909046,-1.6014283468743962,1,7.471552155231791
2025-04-15,06:22:18,Marks Ltd,INV-190,3972.06,Operations,Equipment,1,22938,37249.99,0.5366257865198479,-0.013228129469672778,1,1,1.0517732729872458,-1.3617784342353616,1,11.31867034700107
2025-04-17,16:18:33,Marks Ltd,INV-125,2848.08,Finance,Software purchase,3,58713,40098.07,0.3847759525463987,-0.04327157544514865,1,1,0.9704164779461646,-1.5742648159469326,1,6.6813971895544135
2025-04-17,20:57:57,Marks Ltd,INV-101,468.25,Marketing,License renewal,3,75477,40566.32,0.06326063164653072,-0.005575768652496982,1,1,1.0254563883987486,-0.9182424769554629,1,17.401801775460964
2025-04-19,23:55:25,Marks Ltd,INV-156,5245.31,Marketing,Software purchase,5,86125,45811.63,0.7086420155512313,0.0019522007840027111,-1,1,1.0979651072164054,-0.525678960756963,1,24.168293777669174
2025-04-25,03:14:23,Marks Ltd,INV-157,1856.16,IT,Training,4,11663,47667.79,0.2507674405489043,-0.023006294304497243,1,1,1.011928879735732,-1.024029864909231,1,15.443938030581839
2025-04-29,16:48:06,Marks Ltd,INV-130,1636.29,Operations,Utility bill,1,60486,49304.08,0.22106297695013719,-0.00862197190949171,1,1,0.9967981184052039,-1.6409418577227548,1,6.600563018997256
2025-04-30,02:31:01,Marks Ltd,INV-161,3903.98,Finance, ,2,9061,53208.06,0.5274281702838718,-0.037869590549300614,1,1,0.9953967507416058,-1.0079636506389384,1,15.224460801325085
2025-05-02,14:49:46,Marks Ltd,INV-115,1469.08,HR,Travel expenses,4,53386,54677.14,0.19847288572191207,-0.018156840791922257,1,1,1.0094272301412626,-1.8367538525812783,1,3.8413108745024633
2025-05-03,07:07:49,Marks Ltd,INV-154,3465.03,Operations,Travel expenses,5,25669,58142.17,0.46812597218190777,-0.020680930975270573,1,1,1.005319981325781,-1.7275140904583104,1,5.310415347770267
2025-05-04,16:03:43,Marks Ltd,INV-174,2583.42,HR,Equipment,6,57823,60725.59,0.3490203545291626,-0.01354816557810129,1,1,0.9971883094392245,-1.8272625805210225,1,3.8679562743498512
2025-05-05,08:35:33,Marks Ltd,INV-161,2188.6,Marketing,Training,0,30933,62914.19,0.29568012476582406,-0.016189096722779683,1,1,1.016863029741287,-1.8439906127792263,1,3.8723339737106013
2025-05-05,23:53:53,Marks Ltd,INV-144,2723.34,IT,Travel expenses,0,86033,65637.53,0.3679235634559807,-0.012474120234818253,1,1,1.1285421176795964,-0.6179140320540775,1,23.07894943027136
2025-05-05,21:09:16,Marks Ltd,INV-172,100000.0,Marketing, ,0,76156,165637.53,13.510012097497215,0.08799023825302871,-1,1,1.087885287266674,0.7279480970926855,-1,43.20473948225203
2025-05-05,22:05:19,Marks Ltd,INV-179,2841.68,HR,Software purchase,0,79519,168479.21,0.38391131177215887,-0.013097151524094075,1,1,1.1342744540767804,-0.29433873225366014,1,27.78491808920779
2025-05-06,09:03:13,Marks Ltd,INV-129,2292.27,IT,Equipment,1,32593,170771.48,0.3096859543072994,-0.02536622255213944,1,1,0.9772847828319116,-1.1738834036151609,1,12.76858960821395
2025-05-08,04:04:54,Marks Ltd,INV-156,2638.12,IT,Utility bill,3,14694,173409.6,0.3564103311464935,-0.02319750474287613,1,1,1.0135074091678467,-0.6585797631657613,1,20.696162744288344
2025-05-15,00:12:48,Marks Ltd,INV-159,4482.54,Finance,Maintenance,3,768,177892.13999999998,0.6055916962751516,-0.020759739622858153,1,1,1.1094915052249346,-0.030569873382965795,1,31.09690863205845
2025-05-20,03:55:14,Marks Ltd,INV-121,3170.68,Finance,License renewal,1,14114,181062.82,0.4283592515729247,-0.044347103100799645,1,1,0.9819840808726459,-0.6831897378825005,1,19.58965849587765
2025-05-25,07:10:04,Marks Ltd,INV-158,1783.88,Operations,Maintenance,6,25804,182846.7,0.24100240380483334,-0.014341654250998703,1,1,0.9993838029530359,-1.0271540257562393,1,15.343649133049567
2025-05-26,23:26:34,Marks Ltd,INV-112,4234.32,Finance,Travel expenses,0,84394,187081.02,0.572057144246744,-0.02917602669084096,1,1,1.0158943508509959,-0.13184577533862196,1,28.186296864915917
2025-05-27,13:17:37,Marks Ltd,INV-192,1929.59,HR, ,1,47857,189010.61,0.26068784243209653,-0.018840294332893415,1,1,0.9731450686163449,-1.2842822426346636,1,11.22211003325579
2025-05-28,15:23:59,Marks Ltd,INV-134,2579.55,IT, ,2,55439,191590.16,0.34849751706098947,-0.02224353851828209,1,1,1.000289515045299,-1.238150042727849,1,12.22252817180738
2025-05-28,19:27:33,Marks Ltd,INV-131,1725.07,HR,Utility bill,2,70053,193315.23,0.2330571656902952,-0.02243551518260739,1,1,1.0668681906074124,-0.7607428663974041,1,20.008341366372456
2025-05-31,12:11:55,Marks Ltd,INV-128,3272.47,Finance,Equipment,5,43915,192833.31,0.4421110928869671,-0.045553016217481423,1,1,0.9838139904147184,-1.4034026203124128,1,9.286885885640068
2025-06-02,10:38:21,Marks Ltd,INV-182,944.76,Marketing,Training,0,38301,191137.25999999998,0.12763719029231468,-0.0055583326444993975,1,1,1.007314219597189,-1.2374793683832976,1,12.571599184266926
2025-06-03,01:45:55,Marks Ltd,INV-130,3173.35,Finance,Maintenance,1,6355,190070.0,0.4287199688959279,-0.03934873035485431,1,1,1.001863675619981,-0.3449837005000589,1,24.788143371623008
2025-06-07,17:02:40,Marks Ltd,INV-180,3692.14,HR,License renewal,5,61360,190633.28,0.4988085606565337,-0.01163524140451766,1,1,1.045316361913917,-1.1552676730053761,1,14.205763980465521
2025-06-09,05:08:23,Marks Ltd,INV-175,3471.0,Finance,Travel expenses,0,18503,191301.07,0.4689325199041283,-0.04437381879314922,1,1,0.9734583104503596,-0.9332850305469194,1,15.886447811649695
2025-06-09,16:03:42,Marks Ltd,INV-111,3911.67,Finance,Consulting fee,0,57822,185212.74,0.5284670902141694,-0.03767094433978968,1,1,1.0163903081705288,-1.2273763194601912,1,12.386423111758454
2025-06-15,01:40:23,Marks Ltd,INV-120,2337.65,Marketing,License renewal,6,6023,180840.34,0.31581679779714367,0.002426289867781539,-1,1,1.0123196942662562,-0.23530508126890126,1,27.10629811699221
2025-06-16,17:07:49,Marks Ltd,INV-127,548.04,Marketing,Maintenance,0,61669,177416.32,0.07404027029912373,-0.004271459439098957,1,1,1.014743441937788,-0.909497959877342,1,17.39229318072763
2025-06-17,13:36:50,Marks Ltd,INV-198,10000.0,Finance,Training,1,49010,184568.24,1.3510012097497215,-0.025071004472745906,1,1,1.0142683237387398,-1.6802388093117173,1,6.052546431584123
2025-06-19,20:54:15,Marks Ltd,INV-187,2081.5,Finance,Utility bill,3,75255,186181.49,0.28121090180940456,-0.0434623847010322,1,1,0.9601491729489318,-0.5088522140279821,1,21.78579417506105
2025-06-20,02:03:37,Marks Ltd,INV-155,3357.44,Marketing,Maintenance,4,7417,184293.62,0.4535905501662105,-0.005053299167790959,1,1,1.0066976846559395,-0.38078567591205825,1,24.83578462065185
2025-06-22,14:14:52,Marks Ltd,INV-109,100000.0,Finance,Software purchase,6,51292,282437.45999999996,13.510012097497215,0.0592235334678482,-1,-1,1.8208802287505814,-9.480592424182532e-05,1,42.86377105342118
2025-06-22,23:01:22,Marks Ltd,INV-191,5197.53,IT, ,6,82882,285998.7,0.702186931771047,0.01470349493088452,-1,1,1.1469633959403105,-0.8904672627775483,1,19.829512181369747
2025-06-27,18:05:04,Marks Ltd,INV-159,2250.62,IT,Equipment,4,65104,284345.33999999997,0.3040590342686918,-0.005672788937026163,1,1,1.0589332475444402,-1.6264191965794161,1,7.740342356321254
2025-06-29,15:23:26,Marks Ltd,INV-128,3458.16,HR,Consulting fee,6,55406,286334.42000000004,0.4671978343508097,0.0005017885589403415,-1,1,1.0654078256058206,-1.9413431233227776,1,3.4124986473488863
2025-06-30,11:27:49,Marks Ltd,INV-142,4390.52,Operations,Travel expenses,0,41269,287259.91,0.5931597831430347,0.006519506451091173,-1,1,1.0475261947749193,-2.10354895889607,1,0.9202408149654802
2025-06-30,13:13:35,Marks Ltd,INV-177,2488.06,HR,Travel expenses,0,47615,287164.55,0.3361372069929892,-0.0034598657549819167,1,1,1.0395535910512073,-1.995181397834287,1,2.2147733350671035
2025-04-04,10:25:22,"Mendoza, Aguirre and Reed",INV-108,1320.66,HR,Utility bill,4,37522,1320.66,0.24756248795464095,-0.02622321528247007,1,1,1.1026255171332975,-0.2665204844429354,1,27.542138395631135
2025-04-05,07:36:13,"Mendoza, Aguirre and Reed",INV-161,3601.7,Operations,License renewal,5,27373,4922.36,0.6751516763332198,-0.028478612579988738,1,1,1.0086652762195623,-0.3166300133415092,1,25.447115872064675
2025-04-06,15:16:44,"Mendoza, Aguirre and Reed",INV-105,576.73,HR,Office supplies,6,55004,5499.09,0.1081101219678646,-0.020718173782644123,1,1,0.9702199278058625,-0.41524267114896674,1,23.595887396843292
2025-04-06,15:09:42,"Mendoza, Aguirre and Reed",INV-185,1668.38,Finance,Software purchase,6,54582,7167.469999999999,0.3127438581116743,-0.05351710721806402,1,1,0.9738538858995076,-0.5251857634362018,1,21.604196284173394
2025-04-10,17:06:33,"Mendoza, Aguirre and Reed",INV-197,50000.0,Marketing, ,3,61593,57167.47,9.372680627664991,0.009193033403180284,-1,-1,3.342811425886495,-1.3954977549927996,1,43.959033804410915
2025-04-10,18:42:13,"Mendoza, Aguirre and Reed",INV-117,2846.41,Operations,Software purchase,3,67333,60013.880000000005,0.533569837307838,-0.035349043880891995,1,1,0.9920810095384816,-1.5499079768351685,1,7.453743413334295
2025-04-11,22:01:13,"Mendoza, Aguirre and Reed",INV-151,1669.47,Marketing,Equipment,4,79273,61683.35,0.3129481825493574,-0.02064611110829906,1,1,1.0446402687821243,-0.9746054926644838,1,16.653715612575827
2025-04-15,20:07:18,"Mendoza, Aguirre and Reed",INV-138,2426.98,IT,Training,1,72438,64110.33,0.45494616859460757,-0.030810890774610522,1,1,0.9978574477235274,-1.3437985914141528,1,10.552411365046673
2025-04-20,18:43:53,"Mendoza, Aguirre and Reed",INV-110,2466.09,Marketing, ,6,67433,66576.42,0.46227747938156716,-0.023073964237044664,1,1,0.9862558200467577,-1.5541576852170635,1,7.485244695414561
2025-04-25,13:39:41,"Mendoza, Aguirre and Reed",INV-176,3046.7,Finance,Consulting fee,4,49181,69623.12,0.5711149213661385,-0.06633153625912147,1,1,1.0689626962134846,-1.994812243433035,1,1.740955722747678
2025-04-27,01:43:49,"Mendoza, Aguirre and Reed",INV-145,4390.78,Finance,Equipment,6,6229,74013.9,0.8230675729267777,-0.04471219352370004,1,1,1.0153564664250978,-0.9440499290255815,1,16.327356059210008
2025-04-27,22:46:16,"Mendoza, Aguirre and Reed",INV-148,1302.97,IT,Training,6,81976,75316.87,0.24424643354857306,-0.022163382694320444,1,1,1.1265514669026135,-0.8081920714962791,1,20.18739995841841
2025-04-27,17:55:02,"Mendoza, Aguirre and Reed",INV-171,3941.58,IT, ,6,64502,79258.45,0.7388634101678354,-0.0352019523418447,1,1,1.020833684982877,-1.6833005187131107,1,5.957659579788252
2025-05-03,13:28:15,"Mendoza, Aguirre and Reed",INV-129,1145.97,Operations,,5,48495,80404.42,0.21481621637770498,-0.03381680504406692,1,1,1.0378299361936478,-1.9006941435334603,1,3.108285785631653
2025-05-07,18:17:00,"Mendoza, Aguirre and Reed",INV-117,3336.16,Marketing,Consulting fee,2,65820,83740.58,0.6253752440558167,-0.03342842880999053,1,1,0.9846627069261336,-1.5940603861999527,1,6.742874098298845
2025-05-14,18:18:44,"Mendoza, Aguirre and Reed",INV-176,1426.38,Operations, ,2,65924,85166.96,0.2673800838737758,-0.033685010076867195,1,1,0.9754101905092278,-1.5096058108280879,1,7.815912092358548
2025-05-15,13:52:29,"Mendoza, Aguirre and Reed",INV-175,1826.78,Operations,,3,49949,86993.74,0.342436510340117,-0.042150161419780896,1,1,1.0007981295414061,-1.8714848298592592,1,2.8769730938234264
2025-05-17,08:11:47,"Mendoza, Aguirre and Reed",INV-199,4570.7,Finance,Maintenance,5,29507,91564.44,0.8567942268973674,-0.05520513169929536,1,1,1.0077478650227336,-1.8094418540238273,1,3.677866266919861
2025-05-17,20:48:09,"Mendoza, Aguirre and Reed",INV-190,3580.98,Operations,,5,74889,95145.42,0.6712676374811155,-0.027933499135599116,1,1,0.992565858408826,-1.1374150715754823,1,13.472758783664638
2025-05-18,05:11:14,"Mendoza, Aguirre and Reed",INV-160,404.29,IT,Office supplies,6,18674,95549.71,0.07578562101917358,-0.033473811035651835,1,1,1.0888898666858005,-1.273641293219331,1,12.822131719008745
2025-05-18,02:42:46,"Mendoza, Aguirre and Reed",INV-171,3656.46,Marketing,Software purchase,6,9766,99206.17,0.6854166361566386,-0.027744421855084633,1,1,0.9741782630636043,-0.9661480136905674,1,15.664330096425003
2025-05-20,08:54:38,"Mendoza, Aguirre and Reed",INV-130,4489.44,HR,Consulting fee,1,32078,103695.61,0.8415617463412862,-0.025085242333122426,1,1,0.9763421819506137,-1.749490037307531,1,4.517821839856261
2025-05-22,20:46:35,"Mendoza, Aguirre and Reed",INV-109,3069.9,HR,Office supplies,3,74795,106765.51,0.5754638451773751,-0.03196460877449847,1,1,1.007433922349534,-1.0052825559836371,1,15.519735838437088
2025-05-23,04:45:54,"Mendoza, Aguirre and Reed",INV-145,2817.41,IT,License renewal,4,17154,109582.92,0.5281336825437923,-0.04532108411769692,1,1,1.085533716659883,-1.1733327324554104,1,14.040631473918516
2025-05-24,01:09:49,"Mendoza, Aguirre and Reed",INV-106,2526.03,Finance,License renewal,5,4189,112108.95,0.47351344891801195,-0.049851432540617024,1,1,1.0822271567946562,-0.4838637435073032,1,23.79995442549418
2025-05-27,09:28:03,"Mendoza, Aguirre and Reed",INV-127,3194.87,Marketing,Training,1,34083,115303.82,0.5988899231381609,-0.0329000898038051,1,1,1.1814882889589664,-1.6051889350414932,1,9.409171064974647
